 0.2	 	9.57 
 0.2	 	9.52 
 0.2	 	8.83 
 0.2	 	8.74 
 0.2	 	8.00 
 0.2	 	7.54 
 0.2	 	7.18 
 0.2	 	6.85 
 0.2	 	6.58 
 0.2	 	6.62 
 0.2	 	5.80 
 0.2	 	5.98 
 0.2	 	5.70 
 0.2	 	5.47 
 0.2	 	5.43 
 0.2	 	5.01 
 0.2	 	4.92 
 0.3	 	4.54 
 0.3	 	4.14 
 0.3	 	4.26 
 0.3	 	4.34 
 0.3	 	3.80 
 0.3	 	3.68 
 0.3	 	3.64 
 0.3	 	3.41 
 0.3	 	3.64 
 0.3	 	2.93 
 0.3	 	2.86 
 0.3	 	2.91 
 0.3	 	3.09 
 0.3	 	2.88 
 0.3	 	2.61 
 0.3	 	2.15 
 0.3	 	2.33 
 0.3	 	2.15 
 0.3	 	2.02 
 0.3	 	1.89 
 0.3	 	1.92 
 0.3	 	1.89 
 0.3	 	1.90 
 0.3	 	1.73 
 0.3	 	1.78 
 0.4	 	1.66 
 0.4	 	1.62 
 0.4	 	1.63 
 0.4	 	1.50 
 0.4	 	1.33 
 0.4	 	1.41 
 0.4	 	1.41 
 0.4	 	1.15 
 0.4	 	1.09 
 0.4	 	1.12 
 0.4	 	0.989 
 0.4	 	1.01 
 0.4	 	1.02 
 0.4	 	0.819 
 0.4	 	0.952 
 0.4	 	0.883 
 0.4	 	0.828 
 0.4	 	0.833 
 0.4	 	0.791 
 0.4	 	0.782 
 0.4	 	0.819 
 0.4	 	0.810 
 0.4	 	0.718 
 0.4	 	0.644 
 0.4	 	0.736 
 0.7	 	0.0518 
 0.7	 	0.0379 
 0.7	 	0.0286 
 0.8	 	0.0172 
 0.8	 	0.0114 
 0.9	 	0.00763 
 0.9	 	0.00511 
 0.9	 	0.00330 
 1.0	 	0.00220 
 1.0	 	0.00133 
 1.1	 	0.000806 
 1.1	 	0.000510 
 1.1	 	0.000315 
 1.2	 	0.000171 
 1.2	 	0.000109 
 1.3	 	0.0000546 
 1.3	 	0.0000408 
 1.3	 	0.0000256 
 1.4	 	0.0000232 
 1.4	 	0.0000300 
 1.5	 	0.0000330 
 1.5	 	0.0000434 
 1.6	 	0.0000477 
 1.6	 	0.0000508 
 1.7	 	0.0000575 
 1.7	 	0.0000612 
 1.8	 	0.0000611 
 1.8	 	0.0000616 
 1.9	 	0.0000576 
 1.9	 	0.0000594 
 2.0	 	0.0000575 
 2.0	 	0.0000535 
 2.1	 	0.0000471 
 2.2	 	0.0000371 
 2.4	 	0.0000325 
 2.5	 	0.0000270 
 2.5	 	0.0000235 
 2.6	 	0.0000190 
 2.8	 	0.0000166 
 2.9	 	0.0000141 
 3.0	 	0.0000107 
 3.0	 	0.00000889 
 3.1	 	0.00000709 
 3.2	 	0.00000583 
 3.4	 	0.00000496 
 3.5	 	0.00000480 
 3.5	 	0.00000366 
 3.6	 	0.00000312 
 3.8	 	0.00000230 
 3.9	 	0.00000196 
 4.0	 	0.00000154 
 4.0	 	0.00000150 
 4.2	 	0.00000121 
 4.2	 	0.00000103 
 4.3	 	0.000000809 
 4.5	 	0.000000690 
 4.6	 	0.000000534 
 4.8	 	0.000000343 
 5.0	 	0.000000283 
 5.2	 	0.000000208 
 5.4	 	0.000000166 
 5.8	 	0.0000000843 
 6.2	 	0.0000000386 
 6.8	 	0.0000000159 
 7.2	 	0.0000000105 
 7.7	 	0.00000000332
 8.2	 	0.00000000458
 8.8	 	0.00000000238
 9.2	 	0.00000000473
 9.8	 	0.00000000382
